iso,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
GTM,169.9168161,163.828166,152.5622947,141.5650924,128.308714,109.6710879,99.57473356,95.07260536,90.28590989,81.85204899,78.93865651,75.36000628,70.52603012,66.65450307,62.25234762,57.01570932,52.41007439,48.34678773,44.93203835,41.4819212,38.77343614,36.14870674,33.79961157,31.93190798,30.37734126,29.06052184,28.23732751,26.82497116,26.19399413,25.67215998
GIN,246.322079,241.7002893,238.2941678,234.4897394,232.969426,231.2645091,221.5497563,214.9786046,211.3498542,207.7761194,202.0671567,193.7950072,185.361099,178.1234609,175.1146833,168.2828129,164.5761571,160.2685509,154.8007424,148.8391383,145.5207287,141.0305532,137.0482049,135.0055659,132.1595372,129.2971529,125.3358702,120.654794,113.931013,107.099129
GNB,298.3794867,291.7409953,286.7624952,281.7793254,286.3501699,268.8121207,311.8720269,296.1330151,253.4821795,249.2766057,247.6612948,242.320447,237.0027675,230.6227381,224.9776533,232.9405504,209.195552,212.7511203,213.3189625,194.1657421,186.3826309,177.7845432,169.3495699,167.9912469,163.2159886,155.9748893,152.6978821,146.7039948,135.8280943,129.0279159
GUY,39.50013536,36.91513705,36.79874388,39.05967946,38.47149604,37.82441871,37.04752687,34.97543348,33.53682814,31.18013208,29.7341911,27.62358677,26.45364762,25.82387669,25.50345124,24.97564312,23.89606891,23.08619517,22.30342892,21.25749919,20.34126294,19.21769076,18.87212968,18.67204957,19.02656,18.14835546,17.58347941,17.16677898,16.83498528,16.43056863
HTI,154.3108682,147.9471872,142.5866545,137.1615431,132.9076305,126.5899807,118.1829298,110.8943837,104.0058574,98.68556429,93.3833155,88.98789759,84.48124008,80.89429852,77.8758011,74.61948632,71.87288871,69.40598872,66.8311131,64.0723775,72.59951972,102.3146993,58.88414553,61.79509652,58.32462993,56.5244589,57.6245544,52.98486925,50.90518311,49.07161288
HND,60.63609875,57.80276049,55.32265928,52.87822459,49.63975954,47.67976394,46.13652173,43.30744762,40.53183671,37.48700577,34.40842426,32.14461161,30.31313037,28.72988822,27.38113406,26.43538336,25.29990888,24.24164349,23.34727874,22.58562192,22.33760726,22.37361564,21.86677114,20.96900096,19.9040064,18.86091587,17.89666953,16.97992095,16.00600894,15.09298095
HUN,0.22656662,0.221547472,0.214682128,0.20509663,0.198952893,0.194958987,0.188120532,0.192489988,0.189451327,0.182465266,0.173153358,0.156256188,0.158407182,0.159921857,0.167555658,0.188115393,0.201619539,0.22611877,0.249036611,0.311659568,0.382801412,0.47990436,0.588053214,0.661456975,0.696191841,0.729079349,0.666849427,0.625700564,0.55284565,0.491033037
ISL,0.390052615,0.382559988,0.382179239,0.376760668,0.366368357,0.363675913,0.352442652,0.333274785,0.309530661,0.297341037,0.279228381,0.261885051,0.250244339,0.2420426,0.237191925,0.240002419,0.233328216,0.228979585,0.226824212,0.218429781,0.213617108,0.208347386,0.204170119,0.200329908,0.190657021,0.189765782,0.190342626,0.196135036,0.187033576,0.184482117
IND,275.6023438,275.9513124,275.8337705,260.6975289,242.7851935,232.2278594,223.1080018,219.8925949,215.2628536,208.2457344,200.5682231,192.5868501,183.3433481,172.8941324,159.6982813,153.5723013,149.465942,144.962982,140.353972,127.281951,118.7920866,114.2702024,105.8909836,100.9948423,93.30119092,86.39030972,80.08205785,77.36396184,73.85619394,69.760807
IDN,118.9381819,112.3316312,106.1758389,100.4711754,95.19794513,89.78701677,84.28935106,79.68957996,76.49887746,73.27284604,70.47473381,68.27880492,66.24118811,64.04277012,62.06491101,60.28522495,58.36651949,56.59467525,54.81654131,52.94651678,50.76970062,48.68651361,46.94497285,45.37203799,43.88823894,42.47081724,40.75044823,39.49711367,37.56557537,35.86151687
IRN,9.438496708,8.526406944,7.771343412,6.903509945,6.431029705,6.023854669,5.40909823,5.186887343,5.032470469,4.953954583,4.593468234,4.05620475,3.821966171,3.600612167,3.397661027,3.131604786,2.939096228,2.828371007,2.689821284,2.532789461,2.416176667,2.338144291,2.26296888,2.206823211,2.114751849,2.00523941,1.888537085,1.819726801,1.723046598,1.654001456
IRQ,11.37848709,10.94392792,10.80279539,11.0606672,11.32343888,11.82091227,11.60933372,11.21594721,10.72935992,10.14190598,9.374904312,8.181953536,7.382153402,7.082081353,6.635271825,6.526095533,6.21520438,5.922294127,5.718795387,5.289914207,4.853283687,4.232512364,3.605236331,3.118134916,2.795250921,2.50438467,2.264701997,2.136445937,1.986666671,1.878807787
IRL,0.596944021,0.587927855,0.576874224,0.584971026,0.586109376,0.604593396,0.602266075,0.592542568,0.585607467,0.60107889,0.572284214,0.532686711,0.502431425,0.471295646,0.438737048,0.409791285,0.386882728,0.362258887,0.345278698,0.329658291,0.30249267,0.295690313,0.28980774,0.286963291,0.28475419,0.285268771,0.277772706,0.274551164,0.271674725,0.269009215
ISR,0.323661748,0.311835815,0.299791143,0.265036605,0.251476659,0.251276175,0.257389721,0.266266067,0.294234529,0.324990819,0.335386108,0.334470915,0.337683062,0.342951818,0.338201627,0.342054178,0.348129936,0.370068346,0.383800663,0.385592794,0.395354797,0.40758935,0.413924676,0.411739388,0.408753046,0.406844286,0.390167061,0.372307705,0.363734068,0.356150788
ITA,0.147593764,0.137887381,0.128357456,0.120529783,0.115400084,0.110232986,0.107030943,0.106864767,0.107424385,0.106057053,0.102843682,0.098533192,0.097855006,0.09878686,0.094435833,0.096174484,0.095845347,0.098393963,0.102606723,0.106812676,0.110617922,0.116071973,0.121474732,0.1237954,0.126459794,0.132675017,0.13075391,0.122052108,0.118374476,0.114644754
JAM,13.0547619,11.30279987,10.41892251,9.482818219,8.452154254,7.350978972,6.306215664,5.597593612,5.00338735,4.805559969,4.665491685,4.370710173,4.041327008,3.758975438,3.439811779,2.99524635,2.825652312,3.008970272,3.175751722,3.252661861,2.754317081,2.827019121,2.842794544,2.968826751,3.277518118,3.146366338,3.059955035,3.00684909,2.954619094,2.941722963
JPN,1.168258191,1.151555762,1.137882881,1.119461616,1.088303024,1.058552342,0.989176655,0.949323281,0.929533329,0.917496952,0.861599506,0.812439784,0.788352733,0.784931871,0.774824979,0.784002444,0.772244256,0.759242361,0.746631601,0.728943471,0.722849823,0.713674263,0.692245659,0.665320991,0.633540725,0.615364679,0.600334046,0.574045171,0.573930457,0.571070203
JOR,4.619077394,4.414489631,4.199996221,4.062748679,3.889778957,3.792102647,3.661321358,3.469047544,3.349320444,3.191710116,3.04481418,2.974344297,2.853889524,2.708771464,2.604061523,2.518790718,2.428459797,2.227182552,2.072756091,1.928311515,1.843541622,1.737719564,1.614101069,1.497665326,1.454521596,1.434351003,1.409933281,1.369080752,1.346693635,1.314889059
KAZ,10.98238499,11.17073954,11.49398912,11.68884931,11.73303434,11.59177225,10.9509414,10.27704071,8.8900432,7.5471923,6.266647044,5.061168735,4.157017307,3.580722682,3.158033891,2.828775776,2.588534932,2.333641189,2.105060903,1.87630189,1.71349783,1.57982406,1.479849635,1.410785252,1.363121689,1.352084442,1.287684659,1.264639896,1.177749917,1.108276451
KEN,133.5720176,133.911718,135.1836551,136.2031801,136.7522009,136.5268115,134.6020412,134.6272722,134.0291616,131.4484567,128.5136704,124.9432008,122.8786413,123.2588432,121.614252,120.5042504,119.7291084,119.2282023,117.5582209,116.4615125,114.8931598,112.3062314,108.3792337,104.7846412,100.5148281,96.55958132,92.34923812,89.57105991,85.4829734,82.16994487
KIR,224.796455,219.7073603,214.4085466,208.8126255,201.9927776,194.6711049,187.0286237,178.6936912,170.4949912,163.3952878,156.3528857,150.8178767,145.263376,138.2710726,132.7039362,128.4055079,125.3622082,121.9285884,116.1099116,115.1925407,113.829385,112.5433174,111.0288582,109.8196968,108.9983614,105.1772958,100.1349099,95.92559181,90.38079709,86.19393913
KWT,1.716478468,1.340132955,1.265251882,1.185194076,1.290071739,1.247537042,1.103162729,1.152201898,1.083097038,1.132520298,1.133035409,1.051186819,1.168947273,1.206202911,1.248913305,1.302578504,1.336821357,1.384515531,1.559312196,1.585469865,1.498997175,1.4856395,1.572494824,1.624075993,1.661695576,1.562211262,1.513727797,1.47855338,1.442627873,1.436630416
KGZ,12.95964534,12.40709905,12.07527447,11.67080953,11.61602793,11.54950874,11.37613277,11.95342961,12.00353023,11.54091082,10.58537886,9.505954218,8.445173542,7.361187179,6.517114164,5.985904389,5.606905209,5.040469325,4.317455995,3.766312354,3.302785605,2.945815807,2.744262193,2.587342737,2.467031435,2.311402365,2.056482492,1.897110743,1.845776605,1.725634342
LAO,179.0437478,171.4222808,163.9076722,160.3956724,156.7004436,142.9733454,135.0479603,127.0274901,119.6397501,111.8003634,104.6392003,96.08708692,88.90945099,82.35688566,77.17068205,72.82014499,68.71108256,64.28015676,61.8287849,58.39412729,54.82831047,51.72510353,48.7617271,45.95678671,43.21330626,40.84442656,38.31363622,36.22601621,33.98540593,32.01951808
LVA,0.662211063,0.685925532,0.710662248,0.779758123,0.813236319,0.720088787,0.660057342,0.600750691,0.621820768,0.573120362,0.550492964,0.564904366,0.537522516,0.491862141,0.456378579,0.469514323,0.466048764,0.44932891,0.393113899,0.35989986,0.352264923,0.344684958,0.336889742,0.342553153,0.329967855,0.320162401,0.291965552,0.284138252,0.275755386,0.268012441
LBN,5.331726343,5.07893655,4.826079441,5.055279745,4.414010351,4.197523424,3.99922763,3.888930097,3.816059291,3.797450922,3.774335409,3.742991407,3.672558379,3.626108874,3.605307867,3.456009403,3.284481851,3.135259337,2.985067012,2.838847248,2.670091506,2.513510516,2.360179168,2.236535158,2.149695736,2.056801152,1.965251542,1.886515161,1.812363029,1.746336901
LSO,184.9193877,182.4551212,180.2819438,178.124651,175.8072998,172.5582756,170.4887489,171.044088,175.9746758,181.5463907,187.6164321,189.5442703,193.5555303,198.7942915,201.8935645,201.1024357,197.1935499,193.6329248,190.9481146,185.4022612,180.7818156,175.4491336,171.7095181,167.6767565,163.5441328,159.1260093,153.1190847,147.2415657,141.9798357,137.898156
LBR,235.4791202,230.8727878,233.1205111,239.7944664,244.3326014,251.2733599,258.1875668,254.4343105,248.5943032,232.9147174,216.5841836,197.2314363,181.3321839,169.94091,158.0684343,153.3448837,145.1737272,137.0812101,132.8749428,129.9642147,125.0643144,120.5896682,119.9406768,115.1196378,108.4806123,104.5293722,99.47297809,94.94392121,90.20309851,87.3633923
LBY,8.007084181,7.315317052,6.631320442,6.142048691,5.73012675,5.392569214,4.894248396,4.552430062,4.271021727,4.017985013,3.768159519,3.565355503,3.368254557,3.099579905,2.837867214,2.638737094,2.479289921,2.444025137,2.330239448,2.232754776,2.08067552,2.036856433,1.923949091,1.871764781,1.887214753,1.897172344,1.931681892,1.946300275,1.923593221,1.891163518
LTU,0.660645141,0.701127285,0.701827197,0.72363351,0.714050194,0.670316109,0.599961093,0.543861182,0.523560242,0.489271852,0.469207429,0.462222899,0.464432846,0.456290766,0.455069516,0.471063149,0.477892759,0.48714696,0.452794085,0.398450454,0.382167271,0.379554379,0.375783468,0.385736955,0.381303705,0.407294487,0.42817877,0.403854584,0.369533474,0.347653104
LUX,0.272266663,0.266782461,0.263307794,0.261079454,0.250307668,0.245364063,0.245587401,0.247772011,0.251589286,0.256752474,0.258909854,0.257304098,0.263134495,0.266678635,0.26405283,0.263114546,0.260122262,0.258226446,0.254442368,0.252353576,0.246593535,0.237041724,0.22900129,0.224486088,0.213791162,0.20925618,0.201565847,0.198997886,0.19640159,0.194454231
MDG,192.1588497,187.3353818,182.4421704,179.4740412,174.0847909,172.873525,169.0902863,165.3235069,161.1530058,160.2325591,154.5388446,149.9660776,145.9983159,143.2120331,139.6549102,139.462466,138.1966828,138.3773213,140.1988457,139.7752404,136.4547434,135.4937951,133.1462895,128.7290315,125.6425916,122.4919181,118.6527942,116.2232238,111.2440879,106.6215401
MWI,249.9460879,245.8122409,242.7316052,244.7095934,239.9193929,233.3921799,223.3959167,213.3233711,204.3203351,202.1786742,192.970643,186.9680358,177.1470286,166.4135817,156.5083697,148.4730062,142.6591117,135.01382,128.1000106,124.3234888,120.40175,117.3272705,112.5818337,108.5862924,105.7388188,104.0062889,101.529701,99.30110304,95.79908075,92.733644
MYS,10.26140953,9.702578796,9.642710632,9.697140114,10.28930436,10.31405768,9.068439517,8.175667373,7.280651079,6.752817839,6.250668076,6.357175739,6.279421749,5.707778578,5.534468313,5.648916507,5.664762422,5.724694993,6.000017298,6.398342259,7.201234297,7.431955861,6.721988175,6.291034315,6.300153826,6.194056265,6.071142601,5.945066471,5.748958801,5.681542821
MDV,31.05497548,29.37802139,27.38126328,25.29793451,23.14112966,21.4936288,20.15220334,18.77586248,16.59772328,14.94126941,13.7626197,12.68707452,11.14520749,10.23615649,9.464461397,8.906576598,8.538322951,7.944436869,7.354985877,6.828110765,6.325574513,5.993284581,5.732065085,5.523635527,5.334270072,5.179651814,5.016471789,4.900218763,4.746013935,4.59276404
MLI,287.9122737,281.5631884,275.9077365,268.7444039,262.5696997,258.839557,254.3402792,243.2069557,235.8681466,229.4284901,223.2926535,212.382744,208.3556431,197.5040071,186.5858532,177.5454997,170.8000686,163.6827807,160.1778182,154.7239144,147.3786657,140.0648938,134.467194,129.5851502,125.1158288,122.8363738,123.7292152,122.3438438,117.5294821,113.0305675
MLT,0.321250056,0.317578811,0.320483146,0.313709368,0.309426845,0.315589729,0.318921457,0.323609337,0.328177864,0.335473589,0.336356622,0.335955536,0.332261207,0.322764447,0.303332734,0.286677199,0.274618523,0.270376344,0.268449296,0.262430692,0.252652308,0.247060447,0.244895443,0.242139648,0.233871251,0.227349346,0.224450619,0.220964517,0.217049732,0.213312075
MHL,88.15269058,86.69582547,83.86960964,81.66665197,76.63882358,73.54653743,71.10681848,68.41341744,67.62449043,66.74246828,73.81770593,60.66939466,56.97889922,53.7641812,50.7444408,47.70480272,44.76003016,41.83991576,38.42222768,36.4969521,34.37840767,32.44195834,30.73657742,29.29483535,28.08545103,27.00579651,25.88211629,24.98733284,23.98900472,23.27816748
MRT,184.6046583,180.2197513,177.0444801,173.347785,165.8789187,160.7154517,163.0683368,159.4133881,158.6363177,153.5471156,152.4513931,151.3513139,148.5916265,141.2873513,136.2061467,135.3023545,130.3963033,121.2856288,113.1963408,110.1066248,101.913469,96.27919278,94.83901068,91.21453384,83.40873974,80.36579652,75.54153401,73.20546137,67.99357527,64.88141763
MUS,6.851919929,5.679769523,5.070837951,4.449535072,3.836566102,3.395778092,2.831139873,2.486182124,1.967616377,1.728296661,1.559093354,1.381422812,1.288315839,1.190753218,1.187768581,1.182116049,1.249056507,1.192814511,1.19179388,1.197173686,1.183122375,1.158524895,1.18678941,1.126291697,1.050698211,0.977248004,0.948027491,0.918509927,0.896160666,0.869275629
MEX,31.20939822,27.96330849,24.76743501,21.85105251,18.71811766,16.68754639,14.77794766,13.02893033,11.31893418,9.780869793,8.639332411,7.811762277,7.218506582,6.737472344,6.196695905,5.808349692,5.292979422,4.983182907,4.848153681,4.756161367,4.574816766,4.422725721,4.33876422,4.361432555,4.290920836,4.199795342,4.088412661,4.009504556,3.927916209,3.866279541
FSM,79.13323629,73.3205977,68.95346805,64.6806879,60.81169659,56.51092131,53.05298601,49.11973554,46.26963431,43.36155784,54.5171192,36.73793969,33.61843367,30.80105854,28.62823313,26.80068043,25.66462693,24.8057931,23.48972748,23.20174619,22.72364639,22.16806167,21.66936595,21.24243773,20.86122835,20.44470644,19.95105971,19.5218236,19.0425505,18.62653364
MCO,0.205995145,0.202640304,0.199338395,0.197484566,0.196371469,0.195959734,0.196834744,0.199185607,0.203640199,0.210453375,0.218127491,0.222968977,0.225123494,0.226705302,0.227461318,0.22790588,0.226393477,0.224853657,0.223657104,0.223326954,0.222649724,0.221171299,0.221184525,0.219851778,0.21730481,0.214664386,0.211766584,0.208795414,0.205987517,0.20305191
MNG,32.31662883,30.50347112,29.04183504,27.9270712,26.90626979,25.51252563,24.33440865,22.42361498,20.61498707,18.2828712,16.10049858,13.85411152,12.04248619,10.54166207,9.184820163,8.019317265,7.057088139,6.265297662,5.642883257,5.174658459,4.766774608,4.440155832,4.203235911,3.942469444,3.667269954,3.252907873,3.065792591,3.062452486,2.890631429,2.72957079
MNE,0.279071781,0.270566159,0.273050728,0.284189032,0.297032594,0.30282722,0.304301413,0.30374957,0.296573452,0.293535544,0.285960049,0.268461081,0.253133606,0.245086851,0.237144873,0.232074565,0.225253518,0.216793655,0.210038184,0.203117429,0.194810749,0.18623433,0.180767667,0.178227831,0.176663783,0.170615495,0.166498888,0.162634807,0.154805035,0.147766944
MAR,42.49450409,39.09388493,36.40824439,33.75140211,31.28518498,29.22824468,26.87635923,24.92044027,23.23772406,21.85830147,20.13913349,18.60425768,17.39691182,16.35448122,15.41806518,14.49843747,13.60725044,12.78019646,12.15161022,11.45179847,10.5838714,9.685686749,9.013855321,8.839661097,8.462038366,7.915127764,7.41965957,6.997805563,6.446845671,5.909136579
MOZ,218.0604812,210.1436602,202.8385923,190.8254122,180.025386,176.1155488,169.2853343,161.3222354,152.1352974,143.0374423,130.6130429,121.1785024,114.3577887,107.6246239,102.9738085,99.11333732,100.3613212,97.52710804,95.71076138,92.70326775,88.96903296,85.4999164,84.0752328,82.22326243,80.02895124,77.73183421,74.66980421,72.57973694,69.50848676,68.02768598
MMR,137.5098314,134.5258051,130.6996921,126.3987276,121.3416626,116.1389434,110.0640213,104.0266686,98.64285459,92.92222755,86.57384852,79.46180316,73.30119638,68.06968729,63.46391227,58.44423482,54.07857256,49.64751662,46.06627563,42.446036,38.83240823,35.96356006,33.13566405,30.88628087,28.78718649,26.79538936,25.25883676,24.01209439,22.5009406,21.26413777
NAM,135.7641795,132.5807104,129.079991,125.3186487,122.0352347,118.4698431,115.2832542,113.3220193,113.7312262,113.4676042,113.0843463,109.0195185,107.3680565,104.0526526,99.86529244,96.24123178,91.31164594,87.16063285,83.26677267,80.2209933,77.72387607,74.12533355,70.37656553,68.5634836,65.13075632,61.81879194,59.1164083,57.19046612,55.21732127,53.14012984
NRU,29.36079066,28.82315411,28.54512033,28.43852003,28.77455034,29.24272131,29.72133684,29.63722065,30.161486,30.37601739,30.48534976,30.79455785,30.60387719,30.25761609,29.94459861,29.38533473,28.63556147,28.02032426,26.11701902,24.9520569,23.23760575,21.52143596,19.98625257,18.12133844,16.16900363,14.79600764,13.63163717,12.70703556,11.9597015,11.4666048
NPL,179.340485,173.7785884,161.4816714,152.3222978,142.8862284,134.0341959,125.9902429,117.2892636,108.9694167,100.6651111,93.28638095,87.16619311,81.63736841,76.54074629,71.86087811,69.48676356,66.73601096,63.61169267,60.36403769,58.23259459,53.97796227,50.13724263,47.16059519,45.24971246,43.0896079,41.36613909,39.67787569,38.55937959,36.45288495,34.96124046
NLD,0.233615735,0.241047462,0.25233795,0.279873074,0.289768917,0.30724928,0.325487271,0.334774457,0.346403839,0.362221838,0.368296022,0.362405427,0.364797086,0.369968433,0.352552961,0.347605199,0.333807679,0.320589782,0.313061391,0.300719975,0.288166423,0.274681343,0.264259476,0.242956829,0.226580001,0.223796696,0.220992978,0.222054563,0.221518644,0.221642945
NZL,0.764868346,0.704172359,0.658981088,0.62140214,0.575253185,0.536660523,0.505218443,0.450212862,0.362043921,0.341457485,0.310010387,0.297345158,0.300568257,0.293488248,0.302675859,0.308605535,0.332871774,0.376638854,0.409075735,0.436120573,0.448224998,0.475194493,0.478494478,0.4597545,0.471217035,0.455726791,0.425511469,0.411798345,0.408459622,0.397281632
NIC,45.06564832,43.40382815,41.11173563,41.31067476,37.11833208,36.96748716,32.825991,28.51060408,26.12785942,22.64606793,20.45815443,18.84717046,17.37957017,16.04398079,14.90000676,14.06544313,12.71708695,11.86310953,10.88088499,10.01328221,9.148255518,8.4011147,7.834348833,7.354373513,6.840998886,6.510671627,6.194592188,6.019013578,5.770267282,5.481159107
NER,398.0984516,393.4842065,387.9526176,380.6865909,370.707004,363.4358842,350.1161723,338.085348,324.7877554,315.0649006,305.8669286,294.7709721,281.3361629,266.8475946,248.9102431,247.494593,236.2488865,221.4154853,204.2927795,193.123528,180.6909811,174.9694381,169.1626886,168.5683967,165.64232,162.1617926,160.2117122,158.1852591,150.4941832,144.121347
NGA,301.0356504,303.8278263,288.3532398,279.8812524,274.1950801,270.6668065,267.8128028,259.93759,253.741961,247.7948078,241.8779045,233.7152814,222.3630582,210.3482555,198.8670045,186.797664,182.1220228,175.8344325,168.0465731,162.9721067,157.7268754,148.4029682,142.6189147,138.7902618,135.0286346,130.6152271,126.9406915,122.8642598,115.6768493,109.9079056
NIU,18.22667094,17.52767618,16.95696083,16.32217425,15.75080988,15.19568456,14.56273518,13.60446813,12.8704991,12.14986861,11.48028316,10.91526505,10.36986141,9.849315307,9.341319252,8.767276376,8.331536365,7.967023348,7.52037692,7.247686024,7.017611206,6.844365546,6.679738043,6.564840594,6.456823383,6.363892286,6.252955769,6.154117862,6.045012578,5.946798579
MKD,6.790045327,6.543599111,6.459540848,5.7516447,5.354983146,4.527387664,3.411399592,2.623063116,2.249496917,1.900128397,1.63083335,1.266245234,0.987059885,0.852720691,0.677177934,0.535006784,0.466945203,0.409242054,0.371114887,0.34901497,0.308869018,0.296324936,0.302610538,0.289233142,0.284479823,0.27510103,0.28037085,0.262381917,0.252997539,0.242304901
MNP,8.033934436,7.657814963,7.320233032,7.030793316,6.788617997,6.593692024,6.426665078,6.151718146,5.973327631,5.749218716,5.554198868,5.422403132,5.333496501,5.304163703,5.280841707,5.28983012,5.32073147,5.321907053,5.217451137,5.269918282,5.258306351,5.304510053,5.351008507,5.424139441,5.491356554,5.552868594,5.565369806,5.51399113,5.398169732,5.279709397
NOR,0.477617716,0.459918485,0.453787494,0.452693033,0.430945157,0.413956099,0.38446408,0.367756247,0.357000617,0.357116594,0.353701657,0.349024933,0.351821921,0.339965287,0.330460402,0.34172354,0.345344138,0.355431998,0.359796823,0.359065779,0.353516659,0.355400042,0.35077027,0.340787106,0.324979506,0.319982032,0.315245944,0.31034802,0.305091685,0.299412018
OMN,17.77719226,16.28960368,15.01093338,13.93450131,13.04775021,12.27324124,11.52006424,10.89432401,10.32686802,9.748923884,9.226491673,8.293231456,7.660071245,7.037477934,6.371477626,6.092163898,5.950448985,5.761017825,5.573701262,5.47996812,5.307317081,5.044369049,4.680948096,4.788526447,4.810898197,4.791635086,4.752600009,4.542136137,4.09419685,3.856856064
PAK,160.4846898,157.0295506,155.9950637,156.2277659,154.4534156,149.3160683,143.9994552,140.1702978,136.0221252,130.7446272,123.9578147,117.5302207,113.3172246,109.647491,105.0661696,99.50931882,95.63936729,91.89672792,90.9261145,89.32779051,86.97145224,85.70183988,83.77239086,80.39590441,78.43281698,76.30859027,73.83259958,71.82642418,67.73196934,64.25955736
PLW,25.77277128,24.15689912,22.78698815,21.91683697,21.01937006,20.15004918,19.26263584,18.06781643,17.25514701,16.54608424,15.80940896,15.13868657,14.50379019,13.96969277,13.49811529,13.03463044,12.80960726,12.58115473,12.11988572,12.0711256,11.96083608,12.05403774,11.96019927,11.89933328,11.75255196,11.52778137,11.35577108,11.22250706,11.03985352,10.86836011
PSE,8.86654737,8.640921635,8.356847111,8.03647032,7.689160418,7.360064508,7.022033662,6.643749916,6.321343461,6.02149244,5.722544577,5.488745995,5.353653134,5.161577299,4.969633718,4.711562571,4.457132809,4.262587101,4.064921522,3.853611895,3.672693057,3.464717727,3.252572664,3.116357474,3.158623411,3.133012341,3.056873066,2.99776281,2.908359307,2.777657006
PAN,9.986423171,9.351231307,8.945039197,8.572950961,7.946103707,7.474735613,6.769082583,6.712948094,6.872185254,6.536287423,6.323272333,6.296028017,6.143454147,6.442032623,6.717563869,7.092454263,6.944090779,7.202040748,7.264312149,7.337067431,7.266989744,7.016942985,6.787578158,6.534583326,6.162833568,5.573664707,5.391477469,5.071657072,4.80633877,4.572228967
PNG,118.0026633,116.5731846,114.5106516,111.5026887,108.4800393,106.1818478,104.2667319,102.2908508,101.6564178,100.3405528,98.83584583,97.5690382,96.69219299,95.62097752,95.07895122,95.06010799,94.64671973,92.89397686,91.05130963,90.23684313,88.05907679,86.10077724,83.70899774,81.4124241,78.94996597,76.42706049,74.28394845,72.89072231,70.26352933,67.91002736
PRY,22.35711988,21.17265427,21.02236286,20.37295265,19.48417982,18.77323642,18.19559505,16.86128709,15.74287959,14.69782014,13.75230376,12.72088329,11.81558939,10.98537854,10.27888195,9.359195743,8.596434285,7.799045492,7.163680545,6.849882494,6.473126491,6.117415494,5.83833913,5.61125155,5.238627714,4.936359408,4.881336876,4.796642675,4.681462931,4.593100817
PER,35.88002524,38.44714498,33.87473588,31.4534652,28.11976215,26.47113062,23.85563243,22.35636396,21.07045123,19.18855678,17.67030614,15.74265986,14.62576537,13.93219626,12.93798352,12.13400398,11.31442008,10.47492432,10.08316472,10.42072021,10.21357048,9.762592903,9.380935485,9.03575601,8.584768513,8.206872208,7.96667995,7.724500641,7.512975489,7.312754551
PHL,48.74480201,45.43377875,43.53477954,41.63612535,39.51598521,37.08691041,34.76977213,32.33274833,30.39028512,29.44800851,27.55987481,25.98999056,24.78859542,23.58033578,22.40333564,23.05324694,23.57828017,23.16752976,22.7908069,22.74018087,21.90432772,21.29348606,20.60151472,19.47588152,18.7033217,18.30613062,17.71240356,17.06599555,16.06917316,15.3546288
POL,0.514280944,0.481252067,0.439582593,0.39570741,0.385592899,0.356541457,0.344630727,0.325038573,0.314760709,0.317054389,0.294556255,0.277126356,0.267512869,0.261437609,0.258970889,0.263252123,0.264062195,0.27073827,0.274087523,0.27921494,0.280677244,0.292739504,0.31520372,0.338631581,0.346682827,0.363475214,0.357913617,0.325355153,0.309415539,0.29498193
PRT,0.810173181,0.738170296,0.651264266,0.61500401,0.545576662,0.5173498,0.50790872,0.493037835,0.490323977,0.487094403,0.467129512,0.441660346,0.441628491,0.445145776,0.429637352,0.442731958,0.452590208,0.472098749,0.491154534,0.510322759,0.517095383,0.53029144,0.546534185,0.55947819,0.557223471,0.550574611,0.548237079,0.514755509,0.49139567,0.471855815
PRI,3.414975734,3.30732733,3.272205824,3.257594151,3.122924996,3.140143123,3.002066089,2.837324167,2.88493681,2.789326967,2.737404065,2.75158224,2.647127426,2.695927304,2.783356635,2.830366876,2.75230064,2.738664215,2.692993464,2.699167598,2.525142508,2.572532715,2.396817206,2.333569448,2.238341329,2.044082937,2.093665647,2.087901685,2.105206654,2.080860024
QAT,2.846755648,2.687854701,2.607298348,2.569728624,2.241712935,1.982152466,2.109594447,2.173143219,2.147856443,2.075467035,1.928441766,1.848988366,1.836053666,1.776901852,1.656329249,1.642279296,1.724183197,1.807772167,1.793290894,1.745500759,1.699008637,1.649870636,1.605843392,1.596033452,1.639493039,1.762491162,1.715166852,1.642383106,1.521129324,1.429010808
KOR,2.03345981,1.758449825,1.550285937,1.36259892,1.202567369,1.056726053,0.945892867,0.869474937,0.821690843,0.779009141,0.730922031,0.676974133,0.649908079,0.632596818,0.619565139,0.61290733,0.612354151,0.615279022,0.620409496,0.630920019,0.65114888,0.673075456,0.686574771,0.681477032,0.667382611,0.66961376,0.661167843,0.648171511,0.62529821,0.609444968
MDA,4.849081719,4.587674942,4.40679824,4.365862107,4.63879293,4.621571476,4.41660066,4.171483954,3.964051446,3.892369334,3.856815122,3.736077241,3.523847632,3.347641924,3.085283129,2.944654737,2.625056811,2.423813659,2.209580883,2.048995328,1.899638078,1.633873772,1.539787722,1.438324876,1.447690499,1.460566056,1.388165329,1.26906346,1.186170907,1.118378625
